facilityid,name,address,city,county,state,zip,capacity,type,securelvl,status,ice_facility,flood_risk_rating,flood_risk,confidence,distance,depth_cm_100_year_flood,heat_risk_rating,heat_risk,hist_90,hist_105,late45_90,late45_105,late85_90,late85_105,paris_90,paris_105,wildfire_risk_rating,wildfire_risk,mean_percentile
10005692,LAUDERDALE COUNTY WORK RELEASE CENTER,601 S SEMINARY STREET,FLORENCE,LAUDERDALE,AL,35630,-999,COUNTY,MINIMUM,OPEN,N,1,Minimal,high,0,0,4,Severe,64.6379,2.18103,112.862,31.4483,139.5,72.2241,106.862,25.0517,1,minimal,15
10002972,POLK COUNTY JAIL,884 SE JEFFERSON ST,DALLAS,POLK,OR,97338,196,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,medium-high,0.012985857522674189,0,1,Low,2.69767,0,18.3798,0.410853,41.8992,4.13953,13.2946,0.0542636,1,minimal,16
10005242,HILLSIDE BIRCHVIEW JUVENILE DETENTION FACILITY,7432 COUNTY HOUSE ROAD,AUBURN,CAYUGA,NY,13021,40,STATE,JUVENILE,OPEN,N,1,Minimal,medium,0.11242516120075145,0,1,Low,6.776,0,35.128,3.224,67.92,18.416,28.52,1.504,1,minimal,53
10003213,NASSAU COUNTY MERCYFIRST-WHISTON HALL NSD,525 CONVENT RD,SYOSSET,NASSAU,NY,11791,-999,STATE,JUVENILE,OPEN,N,1,Minimal,high,0,0,2,Moderate,12.7442,0,44.6977,4.86047,76.4884,21.2093,38.2326,2.81395,1,minimal,46
10001497,AUBURN RESIDENTIAL CENTER,6734 PINE RIDGE RD,AUBURN,CAYUGA,NY,13021,22,STATE,JUVENILE,CLOSED,N,1,Minimal,high,0,0,1,Low,6.776,0,35.128,3.224,67.92,18.416,28.52,1.504,1,minimal,69
10004292,CARROLL COUNTY JAIL,114 EAST 6TH STREET,CARROLL,CARROLL,IA,51401,10,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,2,Moderate,21.4318,1.97727,64.2386,13.2159,91.6591,37.625,57.7614,9.42045,1,minimal,6
10001822,GEORGE-GREENE COUNTY REG CORRECTIONAL FACILITY,154 INDUSTRIAL PARK RD,LUCEDALE,GEORGE,MS,39452,280,COUNTY,MEDIUM,OPEN,N,1,Minimal,high,0,0,4,Severe,100.96,3.8,143.973,38.1733,167.72,89.96,137.387,28.72,4,major,89
10003283,CHESTERFIELD JUVENILE DETENTION CENTER,9600 KRAUSE RD,CHESTERFIELD,CHESTERFIELD,VA,23832,90,COUNTY,JUVENILE,OPEN,N,1,Minimal,medium,0.3377825751689129,0,3,Major,49.7222,2.61111,95.5,24.0139,123,57.4028,89.4306,18.4583,1,minimal,40
10003234,BAYVIEW CORRECTIONAL FACILITY,550 W 20TH ST,NEW YORK,NEW YORK,NY,10011,323,STATE,MEDIUM,CLOSED,N,10,Extreme,high,0,298,2,Moderate,18.2857,0,52.8571,7.85714,83.5714,26.5714,46.7143,5.14286,1,minimal,6
10006411,OUACHITA COUNTY JAIL,109 GOODGAME ST.,CAMDEN,OUACHITA,AR,71701,-999,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,medium-high,0.0834148600577517,0,4,Severe,92.2455,10.2727,133.145,55.2727,156.3,95.9727,127.173,47.8545,1,minimal,35
10002294,BROOKLYN COMMUNITY CORRECTIONAL CENTER,988 MYRTLE AVE,BROOKLYN,KINGS,NY,11206,-999,STATE,MINIMUM,OPEN,N,1,Minimal,high,0,0,2,Moderate,16.4444,0,50.7778,6.44444,81.8889,24.3333,44.2222,4.11111,1,minimal,6
10005604,DEKALB COUNTY JAIL,215 EAST 8TH STREET,AUBURN,DEKALB,IN,46706,-999,COUNTY,NOT AVAILABLE,OPEN,N,5,Major,high,0,10,2,Moderate,17.4833,0.266667,60.0667,11.5,90.3667,33.4667,52.6,7.25,1,minimal,16
10003395,TUSCARAWAS ATTENTION CENTER - OLD,241 UNIVERSITY DR NE,NEW PHILADELPHIA,TUSCARAWAS,OH,44663,20,COUNTY,JUVENILE,CLOSED,N,1,Minimal,medium-high,0.0081582829103955,0,2,Moderate,13.8352,0,56.0769,7.16483,90.3407,28.6703,48.989,4.24176,1,minimal,30
10004907,DELAWARE COUNTY JUVENILE DETENTION CENTER,3412 W KILGORE AVE,MUNCIE,DELAWARE,IN,47304,42,COUNTY,JUVENILE,OPEN,N,1,Minimal,high,0,0,2,Moderate,17.9048,1,64.3016,12.9365,94.8254,35.7302,57.1111,8.34921,1,minimal,21
10005635,DUBOIS COUNTY JAIL,255 BRUCKE STRASSE,JASPER,DUBOIS,IN,47546,98,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,3,Major,39.5584,1.66234,88.5974,23.4935,117.234,57.3896,82.026,17.6623,1,minimal,56
10004892,ELKHART COUNTY CORRECTIONS CENTER,26861 C.R. 26,ELKHART,ELKHART,IN,46517,936,COUNTY,MAXIMUM,OPEN,N,1,Minimal,medium-high,0.03061622985550075,0,2,Moderate,16.9861,0.972222,58.6389,11.6806,89.4306,33.9444,51.4167,7.61111,1,minimal,24
10004893,ELKHART COUNTY JUVENILE DETENTION CENTER,114 N 2ND ST,GOSHEN,ELKHART,IN,46526,17,COUNTY,JUVENILE,NOT AVAILABLE,N,1,Minimal,medium-high,0.023131633223924277,0,2,Moderate,16.9861,0.972222,58.6389,11.6806,89.4306,33.9444,51.4167,7.61111,1,minimal,13
10006139,FAYETTE COUNTY JAIL,123 WEST FOURTH STREET,CONNERSVILLE,FAYETTE,IN,47331,-999,COUNTY,NOT AVAILABLE,OPEN,N,6,Major,high,0,34,2,Moderate,19.0909,0.909091,66.6061,11.9697,97.6061,35.7273,59.4545,8.0303,1,minimal,6
10004662,STEPHENSON COUNTY JAIL,1680 EAST SINGER DRIVE,FREEPORT,STEPHENSON,IL,61032,216,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,medium-high,0.008378270334072579,0,2,Moderate,17.4889,1.22222,56.3889,12.7333,85.7889,33.9444,49.5667,8.53333,1,minimal,62
10000743,CAMP GABRIELS,737 STATE HWY 86,GABRIELS,FRANKLIN,NY,12939,336,STATE,MINIMUM,CLOSED,N,1,Minimal,high,0,0,1,Low,1.60279,0,18.8153,0.400697,46.8711,8.47735,13.6969,0.170732,1,minimal,60
10004932,FLOYD COUNTY JAIL,311 HAUSS SQUARE,NEW ALBANY,FLOYD,IN,47150,234,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,3,Major,40.2273,1,90.2727,22.1818,118.864,56.9091,83.4091,16.6818,1,minimal,18
10006138,FOUNTAIN COUNTY JAIL,216 UNION STREET,COVINGTON,FOUNTAIN,IN,47932,-999,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,2,Moderate,25.8125,1.84375,74.2188,17.4375,103.203,45.3906,67.6875,12.2813,1,minimal,28
10006145,CAMP GEORGETOWN,3191 CRUMB HILL RD,GEORGETOWN,CHENANGO,NY,13072,262,STATE,MINIMUM,CLOSED,N,1,Minimal,high,0,0,1,Low,3.88991,0,28.3211,1.82569,60.5046,14.1927,21.7798,0.669725,1,minimal,37
10003206,MID-ORANGE CORRECTIONAL FACILITY,900 KINGS HWY,WARWICK,ORANGE,NY,10990,750,STATE,MEDIUM,CLOSED,N,1,Minimal,high,0,0,2,Moderate,13.1194,0,48.194,5.82836,80.0746,25.1343,41.2985,3.35821,1,minimal,68
10003184,MONTEREY SHOCK INCARCERATION CORRECTIONAL FACILITY,2150 EVERGREEN HILL RD,BEAVER DAMS,SCHUYLER,NY,14812,300,STATE,MINIMUM,CLOSED,N,9,Extreme,high,0,48,1,Low,4.27778,0,29.2037,1.59259,61.463,13.3148,23.037,0.5,1,minimal,36
10003153,MT. MCGREGOR CORRECTIONAL FACILITY,1000 MT. MCGREGOR RD,WILTON,SARATOGA,NY,12831,544,STATE,MEDIUM,CLOSED,N,1,Minimal,high,0,0,1,Low,6.94928,0,34.8986,3.08696,66.058,17.8913,28.442,1.5,1,minimal,40
10006141,FRANKLIN COUNTY JAIL / SHERIFF,371 MAIN STREET,BROOKVILLE,FRANKLIN,IN,47012,-999,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,2,Moderate,23.3158,0.894737,71.7018,13.9649,102.018,39.8596,64.7193,9.50877,1,minimal,32
10005010,LAURENS CITY JAIL,250 W LAURENS ST,LAURENS,LAURENS,SC,29360,-999,LOCAL,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,4,Severe,61.7064,2.24771,109.862,24.4312,138.239,63.6147,104.294,19.0642,1,minimal,23
10003150,ONEIDA CORRECTIONAL FACILITY,6100 SCHOOL RD,ROME,ONEIDA,NY,13340,1200,STATE,MEDIUM,CLOSED,N,1,Minimal,high,0,0,1,Low,3.88038,0,28.7177,1.62201,60.3971,14.0239,22.177,0.569378,1,minimal,32
10003582,GRADY COUNTY LAW ENFORCEMENT CENTER,215 N 3RD ST,CHICKASHA,GRADY,OK,73018,-999,COUNTY,NOT AVAILABLE,OPEN,Y,1,Minimal,high,0,0,4,Severe,78.321,5.22222,118.043,39.9753,144.235,81.716,112.796,32.4877,1,minimal,32
10003581,POTTAWATOMIE COUNTY PUBLIC SAFETY CENTER,14209 US HWY 177,SHAWNEE,POTTAWATOMIE,OK,74804,-999,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,4,Severe,79.0354,8.11504,119.186,46.0796,144.938,85.7965,113.504,38.2655,5,severe,91
10003567,OSAGE COUNTY JAIL,900 S ST PAUL AVE,PAWHUSKA,OSAGE,OK,74056,140,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,medium,0.14782085875648157,0,4,Severe,73.1484,8.63205,113.466,46.0653,137.445,82.2225,108.033,38.7418,6,extreme,96
10006413,INDEPENDENCE COUNTY DETENTION FACILITY,569 W MAIN ST,BATESVILLE,INDEPENDENCE,AR,72501,-999,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,medium-high,0.01997309975780551,0,4,Severe,68.3529,4.97479,111.866,38.3782,137.328,74.5042,106.193,32.1513,1,minimal,75
10004758,HANCOCK COUNTY JAIL,265 NEW JAIL STREET,SNEEDVILLE,HANCOCK,TN,37869,82,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,2,Moderate,25.7179,0,78.7179,8.17949,113,39.1282,71.8205,5.12821,3,moderate,83
10005609,FULTON COUNTY JAIL,815 MADISON ST,ROCHESTER,FULTON,IN,46975,35,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,2,Moderate,17.4545,1,61.5091,12.8,91.7818,35.2909,54.3273,8.61818,1,minimal,14
10004931,GIBSON COUNTY JAIL,112 E EMERSON ST,PRINCETON,GIBSON,IN,47670,100,COUNTY,NOT AVAILABLE,OPEN,N,4,Moderate,high,0,0,3,Major,49.2625,2.9875,95.95,30.575,121.75,64.425,89.9875,24.2,1,minimal,40
10005615,GRANT COUNTY JAIL,214 EAST 4TH ST,MARION,GRANT,IN,46952,-999,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,medium-high,0.040419703190357675,0,2,Moderate,18.8857,1,65.0286,13.5143,95.3857,36.9714,57.5286,8.97143,1,minimal,12
10005614,GRANT COUNTY JUVENILE DETENTION CENTER,501 SOUTH ADAMS ST,MARION,GRANT,IN,46952,46,COUNTY,JUVENILE,OPEN,N,1,Minimal,high,0,0,2,Moderate,18.8857,1,65.0286,13.5143,95.3857,36.9714,57.5286,8.97143,1,minimal,12
10006420,DALLAS COUNTY JAIL,106 S CHARLOTTE STREET,FORDYCE,DALLAS,AR,71742,-999,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,medium-high,0.027122773370103884,0,4,Severe,85.7979,8.7234,127.936,49.8936,152.17,90.3617,121.798,42.6809,1,minimal,29
10003754,MOBILE COUNTY COMMUNITY CORRECTIONS CENTER,3925 MICHAEL BLVD,MOBILE,MOBILE,AL,36609,-999,COUNTY,MINIMUM,OPEN,N,1,Minimal,medium-high,0.04925478492934937,0,4,Severe,93.2356,2.8046,140.764,32.8218,165.546,85.7874,133.931,23.9885,1,minimal,61
10000762,BROOKWOOD SECURE CENTER,419 SPOOK ROCK RD,CLAVERACK,COLUMBIA,NY,12513,155,STATE,JUVENILE,OPEN,N,1,Minimal,medium,0.16432433254711878,0,1,Low,9.09259,0,39.9815,3.73148,71.713,19.8426,33.2037,1.9537,1,minimal,71
10002463,PENINSULA WORK RELEASE,1340 LLOYD PKWY,PORT ORCHARD,KITSAP,WA,98367,60,STATE,MINIMUM,OPEN,N,1,Minimal,high,0,0,0,Minimal,0.0153846,0,7.30769,0,26.2462,1.95385,4.84615,0,1,minimal,36
10005239,LEWIS COUNTY JAIL,5252 OUTER STOWE STREET,LOWVILLE,LEWIS,NY,13367,-999,COUNTY,NOT AVAILABLE,OPEN,N,9,Extreme,high,0,90,1,Low,1.11682,0,17.8551,0.294393,46.1542,7.25701,12.6168,0,1,minimal,31
10003738,EUFAULA CITY JAIL,545 EAST BARBOUR STREET,EUFAULA,BARBOUR,AL,36027,21,LOCAL,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,4,Severe,84.7833,3.03333,132.625,31.8333,159.308,78.5667,125.858,24.925,1,minimal,18
10005404,30TH CIRCUIT YOUTH SERVICE CENTER,211 WEST WALNUT STREET,BOLIVAR,POLK,MO,65613,-999,COUNTY,JUVENILE,CLOSED,N,1,Minimal,high,0,0,3,Major,49.21,3.21,95.21,31.64,121.88,66.37,89.91,25.21,1,minimal,59
10005386,HOLT COUNTY JAIL / SHERIFF,107 SOUTH MAIN STREET,OREGON,HOLT,MO,64473,-999,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,medium-high,0.033801996992075006,0,3,Major,39.641,3.76923,84.4615,24.0128,110.423,55.4872,78.8077,18.9744,1,minimal,62
10003171,LIVINGSTON COUNTY JAIL,4 COURT ST,GENESEO,LIVINGSTON,NY,14454,194,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,medium-high,0.028850213326046002,0,1,Low,5.83654,0,33.6442,2.24038,66.375,16.0288,27.0577,0.913462,1,minimal,28
10001684,WASHINGTON CORRECTIONS CENTER FOR WOMEN,9601 BUJACICH RD NW,GIG HARBOR,PIERCE,WA,98332,764,STATE,CLOSE,OPEN,N,1,Minimal,high,0,0,0,Minimal,0.329932,0,5.53742,0,18.1701,1.44558,3.84014,0,1,minimal,36
10005627,GREENE COUNTY JAIL,204 COUNTY ROAD 70 EAST,BLOOMFIELD,GREENE,IN,47424,-999,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,3,Major,35.9529,2,85.2588,23.0471,113.824,55.6,78.8353,17.2,1,minimal,60
10004908,HAMILTON COUNTY JAIL,18100 CUMBERLAND RD,NOBLESVILLE,HAMILTON,IN,46060,296,COUNTY,MAXIMUM,OPEN,N,1,Minimal,high,0,0,2,Moderate,19.5079,1,67.4603,14.0635,97.7619,39.1429,60.5556,9.38095,1,minimal,19
10001500,MADISON COUNTY JAIL / SHERIFF,138 N COURT ST,WAMPSVILLE,MADISON,NY,13163,127,COUNTY,NOT AVAILABLE,OPEN,N,6,Major,medium-high,0.035897325060102944,19,1,Low,3.88991,0,28.3211,1.82569,60.5046,14.1927,21.7798,0.669725,1,minimal,44
10001243,NORTHEAST NEW MEXICO DETENTION FACILITY,185 DR. MICHAEL JENKINS RD,CLAYTON,UNION,NM,88415,625,MULTI,MEDIUM,OPEN,N,1,Minimal,high,0,0,1,Low,6.14388,0,40.0683,0.00179856,80.1151,2.91547,33.2392,0,6,extreme,98
10003508,BENTON COUNTY JAIL,116 ROSEMARY AVE,CAMDEN,BENTON,TN,38320,140,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,4,Severe,65.3968,4.09524,112.222,39.1429,137.317,77.3492,106.794,32.6349,1,minimal,48
10002286,MONROE COUNTY JAIL,130 PLYMOUTH AVE S,ROCHESTER,MONROE,NY,14614,1000,COUNTY,MAXIMUM,OPEN,N,3,Moderate,high,0,0,1,Low,8.22727,0,37.9,3.41818,70.9909,19,31.0727,1.64545,1,minimal,6
10004909,HAMILTON COUNTY JUVENILE DETENTION CENTER,18106 CUMBERLAND RD,NOBLESVILLE,HAMILTON,IN,46060,86,COUNTY,JUVENILE,OPEN,N,1,Minimal,medium-high,0.06848817621578647,0,2,Moderate,19.5079,1,67.4603,14.0635,97.7619,39.1429,60.5556,9.38095,1,minimal,21
10001687,COYOTE RIDGE CORRECTIONS CENTER,1301 N EPHRATA AVE,CONNELL,FRANKLIN,WA,99326,2528,STATE,MEDIUM,OPEN,N,1,Minimal,high,0,0,2,Moderate,17.3568,0,49.859,2.88106,75.0352,15.7797,42.7445,1.36123,4,major,90
10001748,FCI BUTNER LOW,OLD N CAROLINA HWY 75,BUTNER,GRANVILLE,NC,27509,992,FEDERAL,MINIMUM,OPEN,N,1,Minimal,medium,0.37353119453242734,0,3,Major,49.3293,1.91463,97.5366,20.878,125.22,54.6951,91.2683,15.439,1,minimal,42
10002285,MONROE COUNTY CORRECTIONAL FACILITY,750 E HENRIETTA RD,ROCHESTER,MONROE,NY,14623,475,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,1,Low,8.22727,0,37.9,3.41818,70.9909,19,31.0727,1.64545,1,minimal,37
10006746,HAMILTON COUNTY COMMUNITY CORRECTIONS,18104 CUMBERLAND ROAD,NOBLESVILLE,HAMILTON,IN,46060,115,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,2,Moderate,19.5079,1,67.4603,14.0635,97.7619,39.1429,60.5556,9.38095,1,minimal,20
10005636,HARRISON COUNTY JAIL,1445 GARDNER LANE,CORYDON,HARRISON,IN,47112,175,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,3,Major,40.8514,1.05405,90.7838,22.9595,119.811,57.8108,84.2027,17.3108,1,minimal,39
10005243,MONTGOMERY COUNTY JAIL,200 CLARK DRIVE,FULTONVILLE,MONTGOMERY,NY,12072,-999,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,1,Low,6.91429,0,37.0714,3,69.6429,18.7857,30.0857,1.34286,1,minimal,59
10003214,NASSAU COUNTY CORRECTIONAL CENTER,100 CARMAN AVE,EAST MEADOW,NASSAU,NY,11554,-999,COUNTY,NOT AVAILABLE,OPEN,N,6,Major,high,0,92,2,Moderate,12.7442,0,44.6977,4.86047,76.4884,21.2093,38.2326,2.81395,1,minimal,27
10001810,HOLMES-HUMPHREYS COUNTY REG CORRECTIONAL FACILITY,23234 HWY 12 E,LEXINGTON,HOLMES,MS,39095,280,COUNTY,MEDIUM,OPEN,N,1,Minimal,high,0,0,4,Severe,88.8319,6.46903,133.106,47.7788,156.301,90.3628,126.575,38.7788,1,minimal,69
10001677,AIRWAY HEIGHTS CORRECTIONS CENTER,11919 W SPRAGUE AVE,AIRWAY HEIGHTS,SPOKANE,WA,99001,2152,STATE,CLOSE,OPEN,N,1,Minimal,high,0,0,1,Low,5.15385,0,27.7046,0.196923,51.5354,6.54769,22.4031,0,3,moderate,83
10001520,FCI FAIRTON,655 FAIRTON MILLVILLE RD,FAIRTON,CUMBERLAND,NJ,08320,878,FEDERAL,MEDIUM,OPEN,N,1,Minimal,high,0,0,3,Major,27.9878,1.18293,69.8659,12.561,99.561,38.061,63.4512,8.87805,3,moderate,85
10003215,NASSAU COUNTY JUVENILE DETENTION CENTER,61 CARMAN AVE,WESTBURY,NASSAU,NY,11590,32,COUNTY,JUVENILE,OPEN,N,1,Minimal,high,0,0,2,Moderate,12.7442,0,44.6977,4.86047,76.4884,21.2093,38.2326,2.81395,1,minimal,19
10006175,FCI BERLIN,1 SUCCESS LOOP ROAD,BERLIN,COOS,NH,03570,1149,FEDERAL,MEDIUM,OPEN,N,1,Minimal,high,0,0,0,Minimal,0.282958,0,8.75563,0.0321543,30.5402,3.89711,5.76849,0,1,minimal,37
10004919,HENDRICKS COUNTY JAIL,925 E MAIN ST,DANVILLE,HENDRICKS,IN,46122,-999,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,2,Moderate,20.9839,1,69.3548,13.8226,100.016,40.7419,62.5,9.25806,1,minimal,38
10003747,DALEVILLE JAIL,730 SOUTH DALEVILLE AVENUE,DALEVILLE,DALE,AL,36322,-999,LOCAL,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,4,Severe,90.4048,3.17857,137.917,32.6905,163.798,81.6905,130.988,25.3214,1,minimal,45
10003743,BUTLER COUNTY JAIL,800 WALNUT ST,GREENVILLE,BUTLER,AL,36037,-999,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,4,Severe,94.4123,4.55263,140.342,38.6491,165.026,88.1404,133.395,30.193,1,minimal,53
10006196,USP LEAVENWORTH CAMP,1300 METROPOLITAN AVENUE,LEAVENWORTH,LEAVENWORTH,KS,66048,372,FEDERAL,MINIMUM,OPEN,N,1,Minimal,high,0,0,3,Major,48.9104,5.13433,93.806,31.7612,118.03,64.5522,87.8358,25.8657,1,minimal,53
10004912,HENRY COUNTY JAIL,127 N 12TH ST,NEW CASTLE,HENRY,IN,47362,130,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,2,Moderate,16.0635,1,62.1587,11.2698,93.381,33.3333,55.0317,7.28571,1,minimal,14
10002283,NIAGARA COUNTY JAIL,5526 NIAGARA ST,LOCKPORT,NIAGARA,NY,14094,453,COUNTY,NOT AVAILABLE,OPEN,N,4,Moderate,medium,0.2358421715715355,0,1,Low,6.62069,0,34.8736,3.06897,67.3563,16.6552,27.8966,1.43678,1,minimal,34
10000326,HOMERVILLE STATE PRISON,439 REDDICK ST,HOMERVILLE,CLINCH,GA,31634,-999,STATE,MEDIUM,CLOSED,N,4,Moderate,high,0,0,5,Extreme,103.667,4.96491,148.658,43.5439,172.447,94.1667,143.053,34.3509,2,low,79
10003742,CLARKE COUNTY JAIL,149 CLARKE STREET,GROVE HILL,CLARKE,AL,36451,142,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,4,Severe,98.3631,5.67598,142.799,40.162,166.251,89.6536,135.754,31.0782,2,low,76
10001819,JEFFERSON-FRANKLIN COUNTY REG CORRECTIONAL FACILITY,279 HWY 33,FAYETTE,JEFFERSON,MS,39069,280,COUNTY,MEDIUM,OPEN,N,6,Major,high,0,17,4,Severe,100.74,7.03896,143.922,50.6623,166.61,98.8831,137.662,40.0779,1,minimal,75
10005881,VIBURNUM CITY JAIL,1 MISSOURI AVENUE,VIBURNUM,IRON,MO,65566,-999,LOCAL,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,3,Major,42.6875,1.4625,90.2,24.425,118.275,58.1,84.725,19.1125,3,moderate,82
10003792,OTERO COUNTY DETENTION CENTER,1958 DR. MARTIN LUTHER KING JR. DR,ALAMOGORDO,OTERO,NM,88310,208,COUNTY,NOT AVAILABLE,OPEN,N,3,Moderate,high,0,0,3,Major,29.6472,0,69.0553,3.27949,99.5462,14.7545,64.5186,2.05951,4,major,87
10006852,BLEDSOE COUNTY JAIL,ALLEN P. DEAKINS ROAD,PIKEVILLE,BLEDSOE,TN,37367,96,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,3,Major,30.9688,0.25,83.9531,13.8594,117.297,49.3906,77.0938,9.82813,2,low,76
10005621,HENRY COUNTY JAIL ANNEX,1124 BROAD STREET,NEW CASTLE,HENRY,IN,47362,150,COUNTY,NOT AVAILABLE,NOT AVAILABLE,N,1,Minimal,high,0,0,2,Moderate,16.0635,1,62.1587,11.2698,93.381,33.3333,55.0317,7.28571,1,minimal,14
10006176,FCI BERLIN CAMP,1 SUCCESS LOOP ROAD,BERLIN,COOS,NH,03570,128,FEDERAL,MINIMUM,OPEN,N,1,Minimal,medium,0.14784441019645328,0,0,Minimal,0.282958,0,8.75563,0.0321543,30.5402,3.89711,5.76849,0,1,minimal,37
10004900,HUNTINGTON COUNTY JAIL,332 E STATE ST,HUNTINGTON,HUNTINGTON,IN,46750,99,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,2,Moderate,19.3929,1,64.7321,13.5357,94.4821,36.4643,57.375,9.16071,1,minimal,14
10003151,ONEIDA COUNTY CORRECTIONAL FACILITY,6075 JUDD RD,ORISKANY,ONEIDA,NY,13424,634,COUNTY,MAXIMUM,OPEN,N,4,Moderate,high,0,0,1,Low,3.88038,0,28.7177,1.62201,60.3971,14.0239,22.177,0.569378,1,minimal,34
10003158,ONONDAGA COUNTY JUSTICE CENTER,555 S STATE ST,SYRACUSE,ONONDAGA,NY,13202,-999,COUNTY,MAXIMUM,OPEN,N,3,Moderate,high,0,0,1,Low,6.55556,0,34.4519,3.2,66.9185,18.0519,27.6741,1.36296,1,minimal,6
10003159,HILLBROOK JUVENILE DETENTION CENTER,4949 VELASKO RD,SYRACUSE,ONONDAGA,NY,13215,32,COUNTY,JUVENILE,OPEN,N,1,Minimal,high,0,0,1,Low,6.55556,0,34.4519,3.2,66.9185,18.0519,27.6741,1.36296,1,minimal,49
10006219,AHTANUM VIEW WORK RELEASE CENTER,2009 S 64TH AVE,YAKIMA,YAKIMA,WA,98903,60,STATE,MINIMUM,OPEN,N,1,Minimal,high,0,0,1,Low,5.55425,0,21.1961,0.783007,38.4288,4.70458,17.3948,0.373856,6,extreme,96
10005628,JACKSON COUNTY JUVENILE DETENTION CENTER,150 EAST HIGHWAY 250,BROWNSTOWN,JACKSON,IN,47220,28,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,medium-high,0.06275081408759875,0,3,Major,34.3929,1.0119,84.5238,21.0833,113.976,54.0833,77.6667,15.4286,1,minimal,27
10003168,ONTARIO COUNTY JAIL,3045 COUNTY COMPLEX DR,CANANDAIGUA,ONTARIO,NY,14424,276,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,1,Low,6.49091,0,34.3636,2.81818,66.7273,17.2818,27.7818,1.22727,1,minimal,51
10001498,ORLEANS COUNTY JAIL,26 PLATT ST,ALBION,ORLEANS,NY,14411,82,COUNTY,MAXIMUM,OPEN,N,1,Minimal,high,0,0,1,Low,9.43939,0,39.6515,4.06061,72.3788,19.9697,32.6515,2.34848,1,minimal,18
10005606,JASPER COUNTY DETENTION CENTER,2171 NORTH MCKINLEY AVENUE,RENSSELAER,JASPER,IN,47978,120,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,2,Moderate,20.2396,1.16667,65.5313,13.9792,95.375,38.8646,58.8958,9.70833,1,minimal,27
10000159,CI GILES W DALBY,805 N AVENUE F,POST,GARZA,TX,79356,2063,FEDERAL,MINIMUM,OPEN,N,1,Minimal,high,0,0,4,Severe,67.1167,0,112.683,12.6,144.642,54.0833,107.358,7.54167,6,extreme,97
10005616,JAY COUNTY JAIL,224 WEST WATER STREET,PORTLAND,JAY,IN,47371,144,COUNTY,NOT AVAILABLE,OPEN,N,4,Moderate,high,0,0,2,Moderate,17.5333,1,63.0167,12.2333,93.4833,34.4667,55.55,7.88333,1,minimal,15
10005630,JEFFERSON COUNTY JAIL,317 SOUTH WALNUT STREET,MADISON,JEFFERSON,IN,47350,-999,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,3,Major,36.2593,1,86.0556,22.9815,115.019,56.4074,79.3519,17.2778,1,minimal,34
10005626,JENNINGS COUNTY JAIL,925 SOUTH STATE STREET,NORTH VERNON,JENNINGS,IN,47265,-999,COUNTY,NOT AVAILABLE,OPEN,N,1,Minimal,high,0,0,3,Major,32.8475,0.966102,83.1525,20.3729,112.712,52.8305,76.3729,14.9492,1,minimal,41
